ETF_Ticker,Date,ETF Price
EPP,2020-05-12,36.1
EPP,2021-05-12,51.87
EPP,2022-05-12,42.94
EPP,2008-05-13,50.456665
EPP,2009-05-13,28.96
EPP,2010-05-13,40.02
EPP,2011-05-13,47.99
EPP,2013-05-13,50.56
EPP,2014-05-13,49.78
EPP,2015-05-13,47.27
EPP,2016-05-13,38.48
EPP,2019-05-13,45.01
EPP,2020-05-13,35.8
EPP,2021-05-13,52.03
EPP,2022-05-13,44.3
EPP,2007-05-14,48.26667
EPP,2008-05-14,50.596664
EPP,2009-05-14,29.34
EPP,2010-05-14,38.88
EPP,2012-05-14,41.3
EPP,2013-05-14,50.61
EPP,2014-05-14,49.87
EPP,2015-05-14,47.59
EPP,2018-05-14,48.4
EPP,2019-05-14,45.2
EPP,2020-05-14,35.79
EPP,2021-05-14,52.58
EPP,2006-05-15,37.190002
EPP,2007-05-15,48.113335
EPP,2008-05-15,51.423336
EPP,2009-05-15,28.88
EPP,2012-05-15,40.97
EPP,2013-05-15,50.36
EPP,2014-05-15,49.85
EPP,2015-05-15,47.95
EPP,2017-05-15,44.65
EPP,2018-05-15,47.83
EPP,2019-05-15,45.46
EPP,2020-05-15,35.8
EPP,2006-05-16,37.533333
EPP,2007-05-16,48.100002
EPP,2008-05-16,51.873333
EPP,2011-05-16,47.94
EPP,2012-05-16,40.14
EPP,2013-05-16,49.85
EPP,2014-05-16,50.0
EPP,2016-05-16,39.04
EPP,2017-05-16,44.72
EPP,2018-05-16,48.13
EPP,2019-05-16,45.63
EPP,2022-05-16,44.4
EPP,2006-05-17,36.56
EPP,2007-05-17,48.3
EPP,2010-05-17,38.59
EPP,2011-05-17,48.25
EPP,2012-05-17,39.43
EPP,2013-05-17,49.86
EPP,2016-05-17,38.96
EPP,2017-05-17,43.87
EPP,2018-05-17,47.95
EPP,2019-05-17,45.2
EPP,2021-05-17,52.51
EPP,2022-05-17,45.24
EPP,2006-05-18,36.5
EPP,2007-05-18,48.413338
EPP,2009-05-18,30.36
EPP,2010-05-18,37.78
EPP,2011-05-18,48.68
EPP,2012-05-18,38.96
EPP,2015-05-18,47.27
EPP,2016-05-18,38.57
EPP,2017-05-18,43.93
EPP,2018-05-18,47.71
EPP,2020-05-18,37.22
EPP,2021-05-18,52.57
EPP,2022-05-18,44.32
EPP,2006-05-19,36.5
EPP,2008-05-19,51.653336
EPP,2009-05-19,30.72
EPP,2010-05-19,36.86
EPP,2011-05-19,49.12
EPP,2014-05-19,49.59
EPP,2015-05-19,46.73
EPP,2016-05-19,38.32
EPP,2017-05-19,44.27
EPP,2020-05-19,36.85
EPP,2021-05-19,51.96
EPP,2022-05-19,44.88
EPP,2008-05-20,50.703335
EPP,2009-05-20,30.66
EPP,2010-05-20,34.72
EPP,2011-05-20,48.55
EPP,2013-05-20,50.38
EPP,2014-05-20,49.04
EPP,2015-05-20,46.52
EPP,2016-05-20,38.57
EPP,2019-05-20,45.64
EPP,2020-05-20,37.64
EPP,2021-05-20,52.75
EPP,2022-05-20,45.3
EPP,2007-05-21,48.26667
EPP,2008-05-21,50.24
EPP,2009-05-21,30.05
EPP,2010-05-21,36.15
EPP,2012-05-21,39.88
EPP,2013-05-21,50.0
EPP,2014-05-21,49.42
EPP,2015-05-21,46.91
EPP,2018-05-21,48.36
EPP,2019-05-21,45.96
EPP,2020-05-21,36.81
EPP,2021-05-21,52.5
EPP,2006-05-22,35.75
EPP,2007-05-22,47.933334
EPP,2008-05-22,50.473335
EPP,2009-05-22,30.34
EPP,2012-05-22,39.6
EPP,2013-05-22,49.21
EPP,2014-05-22,49.64
EPP,2015-05-22,46.84
EPP,2017-05-22,44.52
EPP,2018-05-22,48.22
EPP,2019-05-22,45.96
EPP,2020-05-22,36.16
EPP,2006-05-23,35.97
EPP,2007-05-23,48.13667
EPP,2008-05-23,49.696667
EPP,2011-05-23,47.12
EPP,2012-05-23,39.14
EPP,2013-05-23,48.84
EPP,2014-05-23,49.82
EPP,2016-05-23,38.35
EPP,2017-05-23,44.51
EPP,2018-05-23,47.84
EPP,2019-05-23,45.65
EPP,2022-05-23,45.65
EPP,2006-05-24,35.696667
EPP,2007-05-24,46.933334
EPP,2010-05-24,36.07
EPP,2011-05-24,47.47
EPP,2012-05-24,38.98
EPP,2013-05-24,47.61
EPP,2016-05-24,38.59
EPP,2017-05-24,44.65
EPP,2018-05-24,47.86
EPP,2019-05-24,45.76
EPP,2021-05-24,52.69
EPP,2022-05-24,45.36
EPP,2006-05-25,36.063335
EPP,2007-05-25,47.35667
EPP,2010-05-25,35.77
EPP,2011-05-25,47.41
EPP,2012-05-25,38.52
EPP,2016-05-25,38.94
EPP,2017-05-25,44.63
EPP,2018-05-25,47.71
EPP,2021-05-25,52.94
EPP,2022-05-25,45.44
EPP,2006-05-26,36.316666
EPP,2009-05-26,31.3
EPP,2010-05-26,35.51
EPP,2011-05-26,48.08
EPP,2015-05-26,46.75
EPP,2016-05-26,39.05
EPP,2017-05-26,44.42
EPP,2020-05-26,37.37
EPP,2021-05-26,53.26
EPP,2022-05-26,45.68
EPP,2008-05-27,50.086666
EPP,2009-05-27,30.61
EPP,2010-05-27,37.62
EPP,2011-05-27,48.5
EPP,2014-05-27,50.0
EPP,2015-05-27,46.63
EPP,2016-05-27,39.09
EPP,2020-05-27,37.48
EPP,2021-05-27,53.44
EPP,2022-05-27,46.63
EPP,2008-05-28,50.076668
EPP,2009-05-28,30.87
EPP,2010-05-28,37.01
EPP,2013-05-28,47.73
EPP,2014-05-28,49.85
EPP,2015-05-28,45.99
EPP,2019-05-28,45.61
EPP,2020-05-28,37.63
EPP,2021-05-28,53.54
EPP,2007-05-29,47.5
EPP,2008-05-29,49.97
EPP,2009-05-29,32.07
EPP,2012-05-29,39.67
EPP,2013-05-29,47.38
EPP,2014-05-29,50.3
EPP,2015-05-29,46.03
EPP,2018-05-29,47.18
EPP,2019-05-29,45.54
EPP,2020-05-29,37.14
EPP,2006-05-30,35.876667
EPP,2007-05-30,47.77
EPP,2008-05-30,50.093334
EPP,2012-05-30,38.69
EPP,2013-05-30,47.36
EPP,2014-05-30,50.05
EPP,2017-05-30,44.32
EPP,2018-05-30,47.75
EPP,2019-05-30,45.35
EPP,2006-05-31,35.65
EPP,2007-05-31,47.966667
EPP,2011-05-31,49.07
EPP,2012-05-31,38.91
EPP,2013-05-31,46.348
EPP,2016-05-31,39.08
EPP,2017-05-31,44.23
EPP,2018-05-31,47.53
EPP,2019-05-31,45.16
EPP,2022-05-31,46.29
EPP,2006-06-01,36.06
EPP,2007-06-01,48.483334
EPP,2009-06-01,33.22
EPP,2010-06-01,36.19
EPP,2011-06-01,47.94
EPP,2012-06-01,38.08
EPP,2015-06-01,45.71
EPP,2016-06-01,39.05
EPP,2017-06-01,44.38
EPP,2018-06-01,47.66
EPP,2020-06-01,38.7
EPP,2021-06-01,53.54
EPP,2022-06-01,46.31
EPP,2006-06-02,36.056667
EPP,2008-06-02,49.263332
EPP,2009-06-02,33.46
EPP,2010-06-02,37.33
EPP,2011-06-02,48.06
EPP,2014-06-02,50.05
EPP,2015-06-02,45.81
EPP,2016-06-02,38.92
EPP,2017-06-02,44.82
EPP,2020-06-02,39.46
EPP,2021-06-02,53.74
EPP,2022-06-02,47.22
EPP,2008-06-03,48.74
EPP,2009-06-03,32.73
EPP,2010-06-03,37.4
EPP,2011-06-03,47.66
EPP,2013-06-03,47.22
EPP,2014-06-03,49.93
EPP,2015-06-03,45.86
EPP,2016-06-03,39.5
EPP,2019-06-03,45.08
EPP,2020-06-03,40.58
EPP,2021-06-03,53.33
EPP,2022-06-03,46.58
EPP,2007-06-04,48.966667
EPP,2008-06-04,48.76667
EPP,2009-06-04,32.75
EPP,2010-06-04,35.76
EPP,2012-06-04,38.33
EPP,2013-06-04,46.73
EPP,2014-06-04,49.7
EPP,2015-06-04,44.92
EPP,2018-06-04,48.02
EPP,2019-06-04,45.6
EPP,2020-06-04,40.52
EPP,2021-06-04,53.97
EPP,2006-06-05,35.563335
EPP,2007-06-05,48.793335
EPP,2008-06-05,49.393333
EPP,2009-06-05,32.68
EPP,2012-06-05,38.78
EPP,2013-06-05,45.35
EPP,2014-06-05,49.97
EPP,2015-06-05,44.59
EPP,2017-06-05,44.72
EPP,2018-06-05,48.01
EPP,2019-06-05,45.43
EPP,2020-06-05,41.63
EPP,2006-06-06,35.043
EPP,2007-06-06,48.183334
EPP,2008-06-06,48.159004
EPP,2011-06-06,47.33
EPP,2012-06-06,39.93
EPP,2013-06-06,45.65
EPP,2014-06-06,50.04
EPP,2016-06-06,39.94
EPP,2017-06-06,44.55
EPP,2018-06-06,48.5
EPP,2019-06-06,45.79
EPP,2022-06-06,46.68
EPP,2006-06-07,34.95
EPP,2007-06-07,47.533337
EPP,2010-06-07,35.15
EPP,2011-06-07,47.62
EPP,2012-06-07,39.95
EPP,2013-06-07,45.39
EPP,2016-06-07,40.24
EPP,2017-06-07,44.58
EPP,2018-06-07,48.18
EPP,2019-06-07,46.27
EPP,2021-06-07,53.79
EPP,2022-06-07,46.69
EPP,2006-06-08,34.316666
EPP,2007-06-08,48.333336
EPP,2009-06-08,32.26
EPP,2010-06-08,36.23
EPP,2011-06-08,46.9
EPP,2012-06-08,39.7
EPP,2015-06-08,44.59
EPP,2016-06-08,40.43
EPP,2017-06-08,44.77
EPP,2018-06-08,48.05
EPP,2020-06-08,42.18
EPP,2021-06-08,53.9
EPP,2022-06-08,46.07
EPP,2006-06-09,34.716667
EPP,2008-06-09,47.846664
EPP,2009-06-09,32.6
EPP,2010-06-09,36.26
EPP,2011-06-09,47.54
EPP,2014-06-09,50.43
EPP,2015-06-09,44.37
EPP,2016-06-09,40.0
EPP,2017-06-09,44.73
EPP,2020-06-09,41.73
EPP,2021-06-09,53.53
EPP,2022-06-09,43.8
EPP,2008-06-10,47.033337
EPP,2009-06-10,33.16
EPP,2010-06-10,37.94
EPP,2011-06-10,46.48
EPP,2013-06-10,44.92
EPP,2014-06-10,50.31
EPP,2015-06-10,44.97
EPP,2016-06-10,39.24
EPP,2019-06-10,46.47
EPP,2020-06-10,41.81
EPP,2021-06-10,53.16
EPP,2022-06-10,42.86
EPP,2007-06-11,48.333336
EPP,2008-06-11,46.65
EPP,2009-06-11,33.88
EPP,2010-06-11,38.14
EPP,2012-06-11,39.29
EPP,2013-06-11,44.35
EPP,2014-06-11,50.01
EPP,2015-06-11,45.25
EPP,2018-06-11,48.19
EPP,2019-06-11,46.85
EPP,2020-06-11,39.19
EPP,2021-06-11,53.19
EPP,2006-06-12,34.333336
EPP,2007-06-12,47.510002
EPP,2008-06-12,46.23667
EPP,2009-06-12,33.42
EPP,2012-06-12,40.04
EPP,2013-06-12,44.25
EPP,2014-06-12,49.86
EPP,2015-06-12,45.1
EPP,2017-06-12,44.59
EPP,2018-06-12,47.74
EPP,2019-06-12,46.23
EPP,2020-06-12,39.84
EPP,2006-06-13,33.273335
EPP,2007-06-13,48.26667
EPP,2008-06-13,46.586666
EPP,2011-06-13,46.61
EPP,2012-06-13,39.64
EPP,2013-06-13,45.39
EPP,2014-06-13,50.0
EPP,2016-06-13,38.76
EPP,2017-06-13,45.29
EPP,2018-06-13,47.45
EPP,2019-06-13,46.3
EPP,2022-06-13,41.42
EPP,2006-06-14,33.980003
EPP,2007-06-14,48.456665
EPP,2010-06-14,38.24
EPP,2011-06-14,47.58
EPP,2012-06-14,39.79
EPP,2013-06-14,45.17
EPP,2016-06-14,38.47
EPP,2017-06-14,45.47
EPP,2018-06-14,47.07
EPP,2019-06-14,46.0
EPP,2021-06-14,53.31
EPP,2022-06-14,41.17
EPP,2006-06-15,34.506668
EPP,2007-06-15,48.850002
EPP,2009-06-15,32.12
EPP,2010-06-15,39.22
EPP,2011-06-15,46.41
EPP,2012-06-15,40.35
EPP,2015-06-15,45.01
EPP,2016-06-15,38.49
EPP,2017-06-15,45.16
EPP,2018-06-15,47.04
EPP,2020-06-15,39.51
EPP,2021-06-15,52.96
EPP,2022-06-15,41.87
EPP,2006-06-16,34.49
EPP,2008-06-16,46.476665
EPP,2009-06-16,31.75
EPP,2010-06-16,39.07
EPP,2011-06-16,45.99
EPP,2014-06-16,49.96
EPP,2015-06-16,45.25
EPP,2016-06-16,38.26
EPP,2017-06-16,45.22
EPP,2020-06-16,39.77
EPP,2021-06-16,52.63
EPP,2022-06-16,40.94
EPP,2008-06-17,46.820004
EPP,2009-06-17,31.45
EPP,2010-06-17,38.96
EPP,2011-06-17,46.37
EPP,2013-06-17,45.94
EPP,2014-06-17,49.53
EPP,2015-06-17,45.49
EPP,2016-06-17,38.46
EPP,2019-06-17,45.17
EPP,2020-06-17,39.88
EPP,2021-06-17,52.46
EPP,2022-06-17,40.54
EPP,2007-06-18,49.056667
EPP,2008-06-18,46.68667
EPP,2009-06-18,31.75
EPP,2010-06-18,39.06
EPP,2012-06-18,40.79
EPP,2013-06-18,45.91
EPP,2014-06-18,49.85
EPP,2015-06-18,45.62
EPP,2018-06-18,47.08
EPP,2019-06-18,46.09
EPP,2020-06-18,39.77
EPP,2021-06-18,51.56
EPP,2006-06-19,33.910004
EPP,2007-06-19,49.653336
EPP,2008-06-19,46.88
EPP,2009-06-19,31.96
EPP,2012-06-19,41.39
EPP,2013-06-19,44.76
EPP,2014-06-19,50.16
EPP,2015-06-19,45.64
EPP,2017-06-19,45.5
EPP,2018-06-19,45.81
EPP,2019-06-19,46.45
EPP,2020-06-19,39.38
EPP,2006-06-20,34.03
EPP,2007-06-20,49.26667
EPP,2008-06-20,45.543335
EPP,2011-06-20,46.08
EPP,2012-06-20,41.28
EPP,2013-06-20,42.72
EPP,2014-06-20,49.94
EPP,2016-06-20,39.3
EPP,2017-06-20,44.08
EPP,2018-06-20,46.03
EPP,2019-06-20,47.04
EPP,2006-06-21,34.593334
EPP,2007-06-21,49.77667
EPP,2010-06-21,39.69
EPP,2011-06-21,46.88
EPP,2012-06-21,39.01
EPP,2013-06-21,43.26
EPP,2016-06-21,39.45
EPP,2017-06-21,43.78
EPP,2018-06-21,45.87
EPP,2019-06-21,46.73
EPP,2021-06-21,52.02
EPP,2022-06-21,41.42
EPP,2006-06-22,34.51667
EPP,2007-06-22,49.12667
EPP,2009-06-22,30.73
EPP,2010-06-22,39.06
EPP,2011-06-22,45.71
EPP,2012-06-22,39.38
EPP,2015-06-22,45.8
EPP,2016-06-22,38.9
EPP,2017-06-22,43.93
EPP,2018-06-22,46.39
EPP,2020-06-22,40.16
EPP,2021-06-22,51.96
EPP,2022-06-22,40.98
EPP,2006-06-23,34.370003
EPP,2008-06-23,45.90667
EPP,2009-06-23,30.19
EPP,2010-06-23,38.42
EPP,2011-06-23,45.53
EPP,2014-06-23,50.04
EPP,2015-06-23,46.18
EPP,2016-06-23,39.85
EPP,2017-06-23,44.04
EPP,2020-06-23,40.23
EPP,2021-06-23,51.85
EPP,2022-06-23,40.99
EPP,2008-06-24,45.916668
EPP,2009-06-24,30.75
EPP,2010-06-24,37.72
EPP,2011-06-24,45.21
EPP,2013-06-24,42.75
EPP,2014-06-24,49.54
EPP,2015-06-24,45.91
EPP,2016-06-24,37.79
EPP,2019-06-24,46.98
EPP,2020-06-24,39.36
EPP,2021-06-24,52.14
EPP,2022-06-24,41.96
EPP,2007-06-25,49.16
EPP,2008-06-25,46.090004
EPP,2009-06-25,31.49
EPP,2010-06-25,38.04
EPP,2012-06-25,38.65
EPP,2013-06-25,43.64
EPP,2014-06-25,49.05
EPP,2015-06-25,44.75
EPP,2018-06-25,45.65
EPP,2019-06-25,46.69
EPP,2020-06-25,39.68
EPP,2021-06-25,52.27
EPP,2006-06-26,34.59667
EPP,2007-06-26,48.79
EPP,2008-06-26,45.13333
EPP,2009-06-26,31.76
EPP,2012-06-26,39.13
EPP,2013-06-26,44.1
EPP,2014-06-26,49.67
EPP,2015-06-26,44.07
EPP,2017-06-26,44.22
EPP,2018-06-26,45.84
EPP,2019-06-26,46.94
EPP,2020-06-26,39.13
EPP,2006-06-27,34.25
EPP,2007-06-27,48.533337
EPP,2008-06-27,45.5
EPP,2011-06-27,45.35
EPP,2012-06-27,39.63
EPP,2013-06-27,43.64
EPP,2014-06-27,49.73
EPP,2016-06-27,37.0
EPP,2017-06-27,44.05
EPP,2018-06-27,45.33
EPP,2019-06-27,47.35
EPP,2022-06-27,42.01
EPP,2006-06-28,34.293335
EPP,2007-06-28,48.953335
EPP,2010-06-28,37.69
EPP,2011-06-28,46.01
EPP,2012-06-28,39.37
EPP,2013-06-28,43.03
EPP,2016-06-28,37.95
EPP,2017-06-28,44.69
EPP,2018-06-28,45.83
EPP,2019-06-28,47.23
EPP,2021-06-28,51.87
EPP,2022-06-28,42.0
EPP,2006-06-29,35.68
EPP,2007-06-29,48.833336
EPP,2009-06-29,32.03
EPP,2010-06-29,36.05
EPP,2011-06-29,46.67
EPP,2012-06-29,40.75
EPP,2015-06-29,42.96
EPP,2016-06-29,38.54
EPP,2017-06-29,44.71
EPP,2018-06-29,46.01
EPP,2020-06-29,39.6
EPP,2021-06-29,51.89
EPP,2022-06-29,41.95
EPP,2006-06-30,35.76667
EPP,2008-06-30,45.363335
EPP,2009-06-30,31.67
EPP,2010-06-30,35.74
EPP,2011-06-30,47.61
EPP,2014-06-30,49.25
EPP,2015-06-30,43.4
EPP,2016-06-30,39.2
EPP,2017-06-30,44.48
EPP,2020-06-30,39.76
EPP,2021-06-30,51.71
EPP,2022-06-30,41.64
EPP,2008-07-01,44.27667
EPP,2009-07-01,31.84
EPP,2010-07-01,35.82
EPP,2011-07-01,48.01
EPP,2013-07-01,42.88
EPP,2014-07-01,49.5
EPP,2015-07-01,43.71
EPP,2016-07-01,39.31
EPP,2019-07-01,47.32
EPP,2020-07-01,40.07
EPP,2021-07-01,51.56
EPP,2022-07-01,41.47
EPP,2007-07-02,49.833336
EPP,2008-07-02,43.65
EPP,2009-07-02,30.68
EPP,2010-07-02,35.87
EPP,2012-07-02,40.99
EPP,2013-07-02,42.98
EPP,2014-07-02,50.0
EPP,2015-07-02,44.0
EPP,2018-07-02,45.42
EPP,2019-07-02,47.51
EPP,2020-07-02,40.83
EPP,2021-07-02,51.77
EPP,2006-07-03,36.050003
EPP,2007-07-03,49.693336
EPP,2008-07-03,43.733334
EPP,2012-07-03,41.39
EPP,2013-07-03,42.49
EPP,2014-07-03,50.04
EPP,2017-07-03,44.23
EPP,2018-07-03,45.56
EPP,2019-07-03,47.91
EPP,2006-07-05,35.533333
EPP,2007-07-05,50.0
EPP,2011-07-05,47.31
EPP,2012-07-05,41.36
EPP,2013-07-05,42.76
EPP,2016-07-05,38.66
EPP,2017-07-05,44.37
EPP,2018-07-05,45.9
EPP,2019-07-05,47.82
EPP,2022-07-05,41.05
EPP,2006-07-06,36.22
EPP,2007-07-06,50.52
EPP,2009-07-06,30.53
EPP,2010-07-06,36.47
EPP,2011-07-06,47.08
EPP,2012-07-06,40.99
EPP,2015-07-06,42.81
EPP,2016-07-06,39.01
EPP,2017-07-06,43.93
EPP,2018-07-06,46.38
EPP,2020-07-06,41.49
EPP,2021-07-06,51.33
EPP,2022-07-06,41.17
EPP,2006-07-07,36.166668
EPP,2008-07-07,43.65667
EPP,2009-07-07,29.79
EPP,2010-07-07,37.4
EPP,2011-07-07,47.78
EPP,2014-07-07,50.05
EPP,2015-07-07,42.68
EPP,2016-07-07,38.8
EPP,2017-07-07,44.06
EPP,2020-07-07,40.79
EPP,2021-07-07,51.86
EPP,2022-07-07,41.93
EPP,2008-07-08,43.963333
EPP,2009-07-08,29.63
EPP,2010-07-08,37.97
EPP,2011-07-08,47.52
EPP,2013-07-08,42.99
EPP,2014-07-08,49.88
EPP,2015-07-08,41.32
EPP,2016-07-08,39.58
EPP,2019-07-08,47.35
EPP,2020-07-08,40.98
EPP,2021-07-08,51.05
EPP,2022-07-08,41.81
EPP,2007-07-09,51.033337
EPP,2008-07-09,43.143333
EPP,2009-07-09,30.11
EPP,2010-07-09,38.32
EPP,2012-07-09,40.78
EPP,2013-07-09,43.83
EPP,2014-07-09,49.74
EPP,2015-07-09,42.0
EPP,2018-07-09,46.81
EPP,2019-07-09,47.1
EPP,2020-07-09,40.49
EPP,2021-07-09,51.66
EPP,2006-07-10,36.21
EPP,2007-07-10,50.333336
EPP,2008-07-10,43.840004
EPP,2009-07-10,29.92
EPP,2012-07-10,40.36
EPP,2013-07-10,43.51
EPP,2014-07-10,49.58
EPP,2015-07-10,42.66
EPP,2017-07-10,44.24
EPP,2018-07-10,46.73
EPP,2019-07-10,47.27
EPP,2020-07-10,40.58
EPP,2006-07-11,36.353333
EPP,2007-07-11,50.51667
EPP,2008-07-11,43.49667
EPP,2011-07-11,46.23
EPP,2012-07-11,40.85
EPP,2013-07-11,44.92
EPP,2014-07-11,50.0
EPP,2016-07-11,39.91
EPP,2017-07-11,44.34
EPP,2018-07-11,45.76
EPP,2019-07-11,47.34
EPP,2022-07-11,40.75
EPP,2006-07-12,35.9
EPP,2007-07-12,51.440002
EPP,2010-07-12,38.14
EPP,2011-07-12,45.75
EPP,2012-07-12,40.25
EPP,2013-07-12,44.27
EPP,2016-07-12,40.59
EPP,2017-07-12,44.55
EPP,2018-07-12,46.45
EPP,2019-07-12,47.53
EPP,2021-07-12,51.81
EPP,2022-07-12,40.94
EPP,2006-07-13,35.600002
EPP,2007-07-13,51.460003
EPP,2009-07-13,30.13
EPP,2010-07-13,38.62
EPP,2011-07-13,46.41
EPP,2012-07-13,40.87
EPP,2015-07-13,42.88
EPP,2016-07-13,40.49
EPP,2017-07-13,45.01
EPP,2018-07-13,46.34
EPP,2020-07-13,40.29
EPP,2021-07-13,51.67
EPP,2022-07-13,40.94
EPP,2006-07-14,35.013336
EPP,2008-07-14,43.61
EPP,2009-07-14,31.08
EPP,2010-07-14,38.71
EPP,2011-07-14,45.93
EPP,2014-07-14,50.2
EPP,2015-07-14,43.16
EPP,2016-07-14,40.94
EPP,2017-07-14,45.58
EPP,2020-07-14,40.77
EPP,2021-07-14,51.65
EPP,2022-07-14,40.51
EPP,2008-07-15,42.79667
EPP,2009-07-15,32.48
EPP,2010-07-15,38.6
EPP,2011-07-15,45.91
EPP,2013-07-15,44.55
EPP,2014-07-15,49.97
EPP,2015-07-15,43.01
EPP,2016-07-15,40.82
EPP,2019-07-15,47.58
EPP,2020-07-15,41.23
EPP,2021-07-15,51.37
EPP,2022-07-15,40.99
EPP,2007-07-16,51.166668
EPP,2008-07-16,44.05
EPP,2009-07-16,32.65
EPP,2010-07-16,37.54
EPP,2012-07-16,40.88
EPP,2013-07-16,44.87
EPP,2014-07-16,50.24
EPP,2015-07-16,43.43
EPP,2018-07-16,46.16
EPP,2019-07-16,47.4
EPP,2020-07-16,40.62
EPP,2021-07-16,51.23
EPP,2006-07-17,34.983334
EPP,2007-07-17,51.226665
EPP,2008-07-17,44.096664
EPP,2009-07-17,32.64
EPP,2012-07-17,41.47
EPP,2013-07-17,44.86
EPP,2014-07-17,49.72
EPP,2015-07-17,43.42
EPP,2017-07-17,45.41
EPP,2018-07-17,46.07
EPP,2019-07-17,47.43
EPP,2020-07-17,40.86
EPP,2006-07-18,34.800003
EPP,2007-07-18,51.04
EPP,2008-07-18,44.03
EPP,2011-07-18,45.37
EPP,2012-07-18,41.71
EPP,2013-07-18,44.72
EPP,2014-07-18,50.33
EPP,2016-07-18,41.06
EPP,2017-07-18,45.56
EPP,2018-07-18,46.15
EPP,2019-07-18,47.73
EPP,2022-07-18,41.09
EPP,2006-07-19,35.43667
EPP,2007-07-19,51.620003
EPP,2010-07-19,37.73
EPP,2011-07-19,46.37
EPP,2012-07-19,42.22
EPP,2013-07-19,44.65
EPP,2016-07-19,40.58
EPP,2017-07-19,46.15
EPP,2018-07-19,45.88
EPP,2019-07-19,47.83
EPP,2021-07-19,50.24
EPP,2022-07-19,41.9
EPP,2006-07-20,35.146667
EPP,2007-07-20,51.54667
EPP,2009-07-20,33.65
EPP,2010-07-20,38.81
EPP,2011-07-20,46.86
EPP,2012-07-20,41.73
EPP,2015-07-20,43.54
EPP,2016-07-20,40.96
EPP,2017-07-20,46.12
EPP,2018-07-20,46.4
EPP,2020-07-20,40.95
EPP,2021-07-20,50.69
EPP,2022-07-20,41.89
EPP,2006-07-21,35.036667
EPP,2008-07-21,44.966667
EPP,2009-07-21,33.67
EPP,2010-07-21,37.98
EPP,2011-07-21,47.59
EPP,2014-07-21,50.22
EPP,2015-07-21,43.59
EPP,2016-07-21,40.95
EPP,2017-07-21,45.82
EPP,2020-07-21,41.6
EPP,2021-07-21,51.33
EPP,2022-07-21,42.09
EPP,2008-07-22,45.073334
EPP,2009-07-22,33.5
EPP,2010-07-22,38.98
EPP,2011-07-22,47.8
EPP,2013-07-22,45.08
EPP,2014-07-22,50.59
EPP,2015-07-22,42.95
EPP,2016-07-22,40.98
EPP,2019-07-22,47.65
EPP,2020-07-22,41.29
EPP,2021-07-22,51.46
EPP,2022-07-22,41.91
EPP,2007-07-23,52.01667
EPP,2008-07-23,45.503334
EPP,2009-07-23,34.32
EPP,2010-07-23,39.64
EPP,2012-07-23,40.94
EPP,2013-07-23,45.37
EPP,2014-07-23,51.08
EPP,2015-07-23,42.66
EPP,2018-07-23,46.16
EPP,2019-07-23,47.85
EPP,2020-07-23,40.93
EPP,2021-07-23,51.44
EPP,2006-07-24,35.800003
EPP,2007-07-24,51.403336
EPP,2008-07-24,44.7
EPP,2009-07-24,34.19
EPP,2012-07-24,40.85
EPP,2013-07-24,45.11
EPP,2014-07-24,51.04
EPP,2015-07-24,42.14
EPP,2017-07-24,45.94
EPP,2018-07-24,46.56
EPP,2019-07-24,47.81
EPP,2020-07-24,40.75
EPP,2006-07-25,35.703335
EPP,2007-07-25,51.65667
EPP,2008-07-25,44.46
EPP,2011-07-25,47.32
EPP,2012-07-25,41.17
EPP,2013-07-25,45.47
EPP,2014-07-25,50.85
EPP,2016-07-25,41.01
EPP,2017-07-25,46.24
EPP,2018-07-25,46.92
EPP,2019-07-25,47.47
EPP,2022-07-25,42.39
EPP,2006-07-26,35.76667
EPP,2007-07-26,49.100002
EPP,2010-07-26,40.16
EPP,2011-07-26,47.74
EPP,2012-07-26,41.9
EPP,2013-07-26,45.71
EPP,2016-07-26,41.43
EPP,2017-07-26,46.56
EPP,2018-07-26,46.51
EPP,2019-07-26,47.37
EPP,2021-07-26,51.38
EPP,2022-07-26,42.0
EPP,2006-07-27,36.033333
EPP,2007-07-27,47.783337
EPP,2009-07-27,34.68
EPP,2010-07-27,40.0
EPP,2011-07-27,47.11
EPP,2012-07-27,42.78
EPP,2015-07-27,41.83
EPP,2016-07-27,41.39
EPP,2017-07-27,46.46
EPP,2018-07-27,46.63
EPP,2020-07-27,41.08
EPP,2021-07-27,50.85
EPP,2022-07-27,42.95
EPP,2006-07-28,36.453335
EPP,2008-07-28,43.07
EPP,2009-07-28,34.94
EPP,2010-07-28,39.65
EPP,2011-07-28,47.17
EPP,2014-07-28,50.99
EPP,2015-07-28,42.62
EPP,2016-07-28,41.43
EPP,2017-07-28,46.28
EPP,2020-07-28,40.78
EPP,2021-07-28,50.81
EPP,2022-07-28,43.11
EPP,2008-07-29,43.68
EPP,2009-07-29,34.23
EPP,2010-07-29,39.95
EPP,2011-07-29,46.86
EPP,2013-07-29,45.43
EPP,2014-07-29,51.07
EPP,2015-07-29,42.83
EPP,2016-07-29,41.73
EPP,2019-07-29,47.31
EPP,2020-07-29,41.29
EPP,2021-07-29,51.26
EPP,2022-07-29,43.31
EPP,2007-07-30,48.993332
EPP,2008-07-30,44.12
EPP,2009-07-30,35.27
EPP,2010-07-30,40.02
EPP,2012-07-30,42.88
EPP,2013-07-30,44.96
EPP,2014-07-30,51.13
EPP,2015-07-30,42.66
